customer_key,customer_number,customer_name,age,age_groups,customer_segment,total_orders,total_sales,avg_order_value,avg_monthly_spend,total_quantity,total_products,recency,last_order_date,lifespan
1356,AW00012355,Monique Ortega,42,40-49,VIP,3,6818,2272,324,7,1435,149,2013-09-17,21
1357,AW00012356,Julia Wood,49,40-49,VIP,3,6810,2270,340,5,828,149,2013-09-19,20
1358,AW00012357,Susan Lu,44,40-49,New,3,117,39,39,6,1575,145,2014-01-11,3
1359,AW00012358,Lacey Raje,51,50 And Above,VIP,3,6787,2262,339,5,912,149,2013-09-04,20
1360,AW00012359,Veronica Raman,51,50 And Above,New,3,95,31,95,6,1600,148,2013-10-07,1
1361,AW00012360,Mario Goel,49,40-49,VIP,3,6750,2250,337,3,409,149,2013-09-24,20
1362,AW00012361,Dana Diaz,44,40-49,New,3,217,72,108,5,1377,147,2013-11-18,2
1363,AW00012362,Thomas Harrison,74,50 And Above,VIP,2,5904,2952,369,4,592,154,2013-04-21,16
1364,AW00012363,Kayla Thompson,79,50 And Above,New,4,274,68,39,11,2702,148,2013-10-01,7
1365,AW00012364,Erin Rogers,79,50 And Above,VIP,2,5898,2949,393,2,143,155,2013-03-31,15
1366,AW00012365,Alex Evans,73,50 And Above,New,2,54,27,27,4,973,152,2013-06-06,2
1367,AW00012366,Stephanie Cox,78,50 And Above,New,2,89,44,12,5,1217,147,2013-11-27,7
1368,AW00012367,Trinity Townsend,47,40-49,New,2,160,80,17,5,1319,147,2013-11-10,9
1369,AW00012368,Rodney Rubio,48,40-49,New,1,35,35,35,1,246,147,2013-11-27,0
1370,AW00012369,Terrence Lal,57,50 And Above,New,3,94,31,31,6,1539,146,2013-12-14,3
1371,AW00012370,Preston Perez,58,50 And Above,New,3,61,20,15,6,1552,152,2013-06-02,4
1372,AW00012371,Stefanie Subram,58,50 And Above,New,3,213,71,53,7,1827,147,2013-11-25,4
1373,AW00012372,Darren Prasad,57,50 And Above,New,3,98,32,24,7,1856,151,2013-07-19,4
1374,AW00012373,Isaac Gray,41,40-49,Regular,2,3593,1796,138,3,416,150,2013-08-17,26
1375,AW00012374,Marie Kapoor,41,40-49,New,1,35,35,35,1,244,156,2013-02-07,0
1376,AW00012375,Jarrod Raman,41,40-49,New,1,44,44,44,2,411,145,2014-01-11,0
1377,AW00012376,Holly Perez,41,40-49,New,2,75,37,75,3,824,152,2013-06-04,1
1378,AW00012377,Christopher Miller,41,40-49,New,1,50,50,50,1,248,152,2013-06-24,0
1379,AW00012378,Brianna Sanchez,41,40-49,New,2,4366,2183,396,2,243,151,2013-07-25,11
1380,AW00012379,Bridget Chande,42,40-49,New,1,50,50,50,1,251,154,2013-04-21,0
1381,AW00012380,Omar Yuan,47,40-49,VIP,3,5570,1856,464,5,820,152,2013-06-19,12
1382,AW00012381,Johnny Lal,41,40-49,New,3,5161,1720,516,6,969,154,2013-04-18,10
1383,AW00012382,Tamara Chen,43,40-49,VIP,3,5606,1868,467,3,407,152,2013-06-06,12
1384,AW00012383,Albert Gomez,48,40-49,VIP,2,5898,2949,218,2,145,150,2013-08-08,27
1385,AW00012384,Jacquelyn Gutierrez,47,40-49,New,3,5056,1685,632,8,1528,154,2013-04-10,8
1386,AW00012385,Tara Raji,48,40-49,New,3,5118,1706,511,4,491,154,2013-04-03,10
1387,AW00012386,Katherine Perry,49,40-49,New,2,4497,2248,408,6,833,151,2013-07-05,11
1388,AW00012387,Meredith Vazquez,43,40-49,New,1,35,35,35,1,246,149,2013-09-21,0
1389,AW00012388,Casey Kumar,48,40-49,Regular,2,4379,2189,364,3,488,150,2013-08-20,12
1390,AW00012389,Albert JimΓö£ΓîÉnez,48,40-49,New,1,50,50,50,1,249,147,2013-11-13,0
1391,AW00012390,Denise Martinez,43,40-49,New,3,4977,1659,553,7,1303,153,2013-05-26,9
1392,AW00012391,Olivia Kelly,43,40-49,New,3,5121,1707,465,4,631,153,2013-05-29,11
1393,AW00012392,Nichole Nath,49,40-49,New,2,75,37,37,3,824,155,2013-03-15,2
1394,AW00012393,Brenda Sai,49,40-49,New,1,74,74,74,2,485,149,2013-09-27,0
1395,AW00012394,Erika Serrano,44,40-49,VIP,3,5636,1878,469,5,819,152,2013-06-14,12
1396,AW00012395,Kyle Carter,44,40-49,VIP,2,5968,2984,221,4,672,149,2013-09-24,27
1397,AW00012396,Susan Yang,50,50 And Above,New,1,50,50,50,1,248,148,2013-10-15,0
1398,AW00012397,Shaun Chapman,51,50 And Above,New,3,4968,1656,552,7,1121,153,2013-05-24,9
1399,AW00012398,Ashley Clark,49,40-49,VIP,3,6498,2166,240,6,1089,149,2013-09-17,27
1400,AW00012399,Henry Chapman,49,40-49,New,1,59,59,59,4,809,150,2013-08-23,0
1401,AW00012400,Andy Martin,49,40-49,New,1,69,69,69,3,677,150,2013-08-09,0
1402,AW00012401,Kimberly Rivera,44,40-49,New,1,37,37,37,2,577,149,2013-09-19,0
1403,AW00012402,Albert Moreno,50,50 And Above,VIP,3,5218,1739,434,6,1065,152,2013-06-02,12
1404,AW00012403,Henry Young,50,50 And Above,New,1,67,67,67,3,610,147,2013-11-20,0
1405,AW00012404,Krystal Liang,44,40-49,New,3,5251,1750,477,8,1427,152,2013-06-03,11
1406,AW00012405,Cole Sanchez,50,50 And Above,New,1,37,37,37,2,577,145,2014-01-07,0
1407,AW00012406,Ross Gutierrez,51,50 And Above,New,1,35,35,35,1,284,146,2013-12-16,0
1408,AW00012407,Shawn Raji,45,40-49,New,1,75,75,75,3,817,148,2013-10-26,0
1409,AW00012408,Jon Lu,51,50 And Above,New,1,42,42,42,3,832,149,2013-09-30,0
1410,AW00012409,Savannah Hill,46,40-49,New,2,155,77,25,2,544,147,2013-11-07,6
1411,AW00012410,Mariah Richardson,45,40-49,New,2,160,80,17,3,833,145,2014-01-16,9
1412,AW00012411,Kevin Alexander,45,40-49,New,2,160,80,40,3,833,148,2013-10-17,4
1413,AW00012412,Mackenzie Wright,90,50 And Above,New,2,259,129,259,5,1369,147,2013-11-11,1
1414,AW00012413,James Gonzales,49,40-49,New,2,162,81,81,4,1092,150,2013-08-13,2
1415,AW00012414,Ethan Lal,55,50 And Above,New,2,157,78,52,3,803,150,2013-08-31,3
1416,AW00012415,Brianna Richardson,54,50 And Above,New,1,75,75,75,3,819,147,2013-11-22,0
1417,AW00012416,Veronica Martinez,43,40-49,New,1,40,40,40,2,573,152,2013-06-29,0
1418,AW00012417,Alexis Bryant,49,40-49,New,1,59,59,59,3,717,145,2014-01-05,0
1419,AW00012418,Robert Hernandez,67,50 And Above,VIP,2,5969,2984,259,5,798,147,2013-11-06,23
1420,AW00012419,Destiny Bell,68,50 And Above,New,1,35,35,35,1,284,152,2013-06-10,0
1421,AW00012420,Spencer Hayes,67,50 And Above,New,1,42,42,42,3,832,155,2013-03-15,0
1422,AW00012421,Cameron Hughes,62,50 And Above,New,1,75,75,75,3,819,155,2013-03-12,0
1423,AW00012422,Hailey Evans,67,50 And Above,New,1,35,35,35,1,284,148,2013-10-13,0
1424,AW00012423,Sarah Thompson,56,50 And Above,VIP,2,5908,2954,256,3,386,147,2013-11-18,23
1425,AW00012424,Rebecca Mitchell,61,50 And Above,New,1,99,99,99,4,1051,150,2013-08-25,0
1426,AW00012425,Brandon White,67,50 And Above,New,1,90,90,90,3,823,147,2013-11-17,0
1427,AW00012426,Cody Cox,66,50 And Above,New,1,99,99,99,4,1051,147,2013-11-05,0
1428,AW00012427,Kimberly Stewart,67,50 And Above,New,1,40,40,40,2,573,152,2013-06-04,0
1429,AW00012428,Sean Morris,66,50 And Above,New,1,75,75,75,3,817,148,2013-10-26,0
1430,AW00012429,Melvin Black,65,50 And Above,New,1,35,35,35,1,284,155,2013-03-05,0
1431,AW00012430,Kaitlyn Thompson,66,50 And Above,New,4,289,72,32,11,2890,145,2014-01-10,9
1432,AW00012431,Wyatt Thomas,66,50 And Above,New,4,224,56,22,8,2175,145,2014-01-08,10
1433,AW00012432,Nathan Clark,65,50 And Above,New,1,92,92,92,3,704,148,2013-10-26,0
1434,AW00012433,Antonio Price,60,50 And Above,New,1,75,75,75,3,817,155,2013-03-30,0
1435,AW00012434,Thomas Kumar,66,50 And Above,New,1,75,75,75,3,817,147,2013-11-20,0
1436,AW00012435,Christy Zhou,65,50 And Above,VIP,2,5920,2960,311,3,315,151,2013-07-29,19
1437,AW00012436,Albert Diaz,66,50 And Above,New,1,42,42,42,3,832,152,2013-06-16,0
1438,AW00012437,Jeremy Young,55,50 And Above,VIP,2,5983,2991,314,5,756,151,2013-07-18,19
1439,AW00012438,Bailey Rogers,60,50 And Above,VIP,2,5898,2949,368,2,142,154,2013-04-06,16
1440,AW00012439,Megan Bennett,65,50 And Above,New,1,125,125,125,4,1068,155,2013-03-25,0
1441,AW00012440,Francisco Chandra,64,50 And Above,VIP,2,5913,2956,295,4,712,151,2013-07-06,20
1442,AW00012441,Trevor Simmons,63,50 And Above,VIP,2,5875,2937,309,3,398,151,2013-07-22,19
1443,AW00012442,Allison Richardson,63,50 And Above,VIP,2,5900,2950,280,3,400,150,2013-08-02,21
1444,AW00012443,Garrett James,64,50 And Above,New,1,30,30,30,2,342,145,2014-01-18,0
1445,AW00012444,Mackenzie Phillips,64,50 And Above,New,4,293,73,29,11,2999,145,2014-01-25,10
1446,AW00012445,Cameron Taylor,64,50 And Above,New,1,22,22,22,1,174,150,2013-08-08,0
1447,AW00012446,Jasmine Hall,63,50 And Above,VIP,2,5944,2972,297,4,551,150,2013-08-25,20
1448,AW00012447,Carson Hayes,63,50 And Above,New,1,2332,2332,2332,4,694,153,2013-05-03,0
1449,AW00012448,Hailey Cox,52,50 And Above,VIP,2,5915,2957,311,5,971,151,2013-07-31,19
1450,AW00012449,Dylan Brown,63,50 And Above,New,1,2352,2352,2352,3,540,152,2013-06-10,0
1451,AW00012450,Cody Cook,62,50 And Above,VIP,2,5955,2977,297,4,560,150,2013-08-18,20
1452,AW00012451,Anna Simmons,62,50 And Above,New,1,2368,2368,2368,4,640,152,2013-06-20,0
1453,AW00012452,Sean Sanchez,62,50 And Above,VIP,2,5935,2967,312,4,684,151,2013-07-31,19
1454,AW00012453,Madison Bennett,63,50 And Above,New,1,22,22,22,1,174,153,2013-05-20,0
1455,AW00012454,Samuel Griffin,62,50 And Above,New,1,72,72,72,4,819,154,2013-04-08,0
1456,AW00012455,Benjamin Lewis,62,50 And Above,New,1,22,22,22,1,174,147,2013-11-17,0
1457,AW00012456,Thomas Chen,61,50 And Above,New,1,22,22,22,1,174,145,2014-01-16,0
1458,AW00012457,Misty Rai,61,50 And Above,New,1,24,24,24,2,433,154,2013-04-04,0
1459,AW00012458,Veronica Sanchez,53,50 And Above,New,1,50,50,50,1,248,149,2013-09-04,0
1460,AW00012459,Stefanie Rodriguez,52,50 And Above,New,3,5618,1872,510,5,905,152,2013-06-16,11
1461,AW00012460,Dominique Malhotra,52,50 And Above,New,3,5679,1893,516,6,1134,152,2013-06-19,11
1462,AW00012461,Ruth Suri,47,40-49,New,3,5030,1676,558,9,1660,153,2013-05-21,9
1463,AW00012462,Levi Suri,53,50 And Above,New,3,5048,1682,631,8,1557,153,2013-05-09,8
1464,AW00012463,Todd Huang,52,50 And Above,New,3,5201,1733,472,7,1307,152,2013-06-06,11
1465,AW00012464,Jared Cook,53,50 And Above,VIP,2,5898,2949,226,2,144,149,2013-09-13,26
1466,AW00012465,Cassandra Patel,48,40-49,New,2,83,41,16,4,991,150,2013-08-28,5
1467,AW00012466,Willie He,54,50 And Above,New,1,59,59,59,2,417,155,2013-03-19,0
1468,AW00012467,Jennifer Jones,43,40-49,New,1,59,59,59,2,530,154,2013-04-21,0
1469,AW00012468,Wayne Nath,48,40-49,VIP,2,5875,2937,225,3,399,149,2013-09-17,26
1470,AW00012469,Shane Srini,54,50 And Above,New,1,50,50,50,1,248,149,2013-09-19,0
1471,AW00012470,Barbara He,55,50 And Above,New,1,50,50,50,1,251,147,2013-11-23,0
1472,AW00012471,Lacey Zeng,54,50 And Above,New,1,84,84,84,4,983,155,2013-03-16,0
1473,AW00012472,Jeffery Zhang,49,40-49,New,1,50,50,50,1,248,150,2013-08-09,0
1474,AW00012473,Sergio Sai,54,50 And Above,New,3,5665,1888,515,7,1155,152,2013-06-30,11
1475,AW00012474,Tammy Chandra,49,40-49,VIP,2,5928,2964,228,3,386,149,2013-09-10,26
1476,AW00012475,Logan Carter,56,50 And Above,New,2,4438,2219,403,4,666,150,2013-08-23,11
1477,AW00012476,Rodney Jimenez,45,40-49,New,2,73,36,73,3,795,148,2013-10-24,0
1478,AW00012477,Robin Gill,55,50 And Above,New,1,50,50,50,1,250,146,2013-12-09,0
1479,AW00012478,Ruben Mehta,56,50 And Above,New,1,9,9,9,1,166,146,2013-12-30,0
1480,AW00012479,Priscilla Tang,56,50 And Above,New,2,4401,2200,400,3,527,150,2013-08-19,11
1481,AW00012480,Meredith Alvarez,46,40-49,VIP,2,5908,2954,227,3,382,149,2013-09-25,26
1482,AW00012481,Victor Diaz,56,50 And Above,New,1,9,9,9,1,166,155,2013-03-08,0
1483,AW00012482,Jerome Browning,57,50 And Above,New,1,50,50,50,1,249,146,2013-12-25,0
1484,AW00012483,Amanda Perez,57,50 And Above,VIP,2,5898,2949,226,2,140,149,2013-09-15,26
1485,AW00012484,Lori Suarez,51,50 And Above,New,2,4441,2220,403,6,1064,150,2013-08-21,11
1486,AW00012485,Veronica Subram,51,50 And Above,VIP,2,5923,2961,227,6,1139,149,2013-09-23,26
1487,AW00012486,Kristen Ye,46,40-49,VIP,3,5652,1884,471,7,1305,151,2013-07-06,12
1488,AW00012487,Willie Zhu,51,50 And Above,New,2,4401,2200,400,3,487,150,2013-08-15,11
1489,AW00012488,Jay Garcia,58,50 And Above,New,1,9,9,9,1,166,149,2013-09-20,0
1490,AW00012489,Wayne Rai,49,40-49,New,4,158,39,15,8,2057,145,2014-01-09,10
1491,AW00012490,Trisha He,54,50 And Above,New,3,168,56,28,8,2225,149,2013-09-03,6
1492,AW00012491,Alvin Huang,55,50 And Above,New,1,87,87,87,3,825,150,2013-08-02,0
1493,AW00012492,Brittany Price,54,50 And Above,VIP,3,5166,1722,397,6,981,150,2013-08-05,13
1494,AW00012493,Dwayne Vazquez,56,50 And Above,New,1,70,70,70,2,529,153,2013-05-15,0
1495,AW00012494,Abby Sandberg,51,50 And Above,VIP,2,5948,2974,220,5,784,148,2013-10-22,27
1496,AW00012495,Lucas Miller,57,50 And Above,New,2,4416,2208,401,5,890,150,2013-08-18,11
1497,AW00012496,Melanie Cox,46,40-49,New,1,205,205,205,4,1024,150,2013-08-20,0
1498,AW00012497,Ashlee Kumar,57,50 And Above,New,1,42,42,42,3,832,151,2013-07-01,0
1499,AW00012498,Eduardo Diaz,47,40-49,New,1,40,40,40,2,573,152,2013-06-29,0
1500,AW00012499,Heather Wang,42,40-49,New,2,4379,2189,398,3,487,150,2013-08-27,11
1501,AW00012500,Kathleen Vazquez,42,40-49,Regular,2,4475,2237,372,6,1231,149,2013-09-04,12
1502,AW00012501,Cory Sai,41,40-49,Regular,2,4416,2208,368,5,890,149,2013-09-09,12
1503,AW00012502,Darren Sanchez,41,40-49,New,2,110,55,15,4,1070,149,2013-09-07,7
1504,AW00012503,Casey Shen,41,40-49,New,2,84,42,12,4,989,149,2013-09-25,7
1505,AW00012504,Arthur Gutierrez,58,50 And Above,New,1,61,61,61,3,812,154,2013-04-25,0
1506,AW00012505,Dalton Martin,58,50 And Above,New,1,37,37,37,2,577,155,2013-03-01,0
1507,AW00012506,Preston Sanchez,58,50 And Above,New,1,120,120,120,2,522,156,2013-02-11,0
1508,AW00012507,Ian Bell,53,50 And Above,New,1,9,9,9,1,166,154,2013-04-11,0
1509,AW00012508,Nichole Anand,58,50 And Above,New,1,133,133,133,3,714,153,2013-05-31,0
1510,AW00012509,Marc Ferrier,59,50 And Above,New,3,83,27,11,6,1574,149,2013-09-01,7
1511,AW00012510,Roberto Sanz,58,50 And Above,VIP,3,6440,2146,257,6,1103,149,2013-09-20,25
1512,AW00012511,Grant Chander,43,40-49,New,1,9,9,9,1,166,152,2013-06-28,0
1513,AW00012512,Carolyn Gomez,43,40-49,New,1,9,9,9,1,166,155,2013-03-23,0
1514,AW00012513,Austin Thompson,43,40-49,New,2,241,120,60,5,1242,148,2013-10-11,4
1515,AW00012514,Lacey Becker,43,40-49,New,1,9,9,9,1,166,156,2013-02-14,0
1516,AW00012515,Shelby Bailey,44,40-49,New,1,9,9,9,1,166,151,2013-07-24,0
1517,AW00012516,Shawna Chander,44,40-49,New,1,9,9,9,1,166,146,2013-12-16,0
1518,AW00012517,Alexa Watson,43,40-49,New,1,9,9,9,1,166,148,2013-10-19,0
1519,AW00012518,Jacquelyn Dominguez,43,40-49,New,1,9,9,9,1,166,150,2013-08-01,0
1520,AW00012519,Casey Gutierrez,43,40-49,New,2,71,35,8,2,534,145,2014-01-12,8
1521,AW00012520,Seth Jackson,44,40-49,VIP,2,5919,2959,227,4,545,148,2013-10-12,26
1522,AW00012521,Meredith Dominguez,46,40-49,New,2,4438,2219,403,4,667,149,2013-09-24,11
1523,AW00012522,Brandy Sanchez,44,40-49,VIP,2,5888,2944,226,4,541,148,2013-10-11,26
1524,AW00012523,Steve Wagner,44,40-49,VIP,2,5933,2966,228,3,385,148,2013-10-25,26
1525,AW00012524,Kate Shan,46,40-49,New,1,9,9,9,1,166,152,2013-06-13,0
1526,AW00012525,Chelsea Rodriguez,46,40-49,New,1,120,120,120,2,520,153,2013-05-25,0
1527,AW00012526,Michele Suarez,40,40-49,VIP,3,5229,1743,348,9,1694,148,2013-10-01,15
1528,AW00012527,JosΓö£ΓîÉ Rodriguez,61,50 And Above,New,1,87,87,87,3,525,146,2013-12-17,0
1529,AW00012528,Devin Wilson,62,50 And Above,New,1,72,72,72,2,423,150,2013-08-28,0
1530,AW00012529,Isaiah Allen,61,50 And Above,New,1,86,86,86,2,468,145,2014-01-19,0
1531,AW00012530,Isabel Coleman,49,40-49,New,4,338,84,33,11,3016,146,2013-12-08,10
1532,AW00012531,Autumn Xu,49,40-49,New,1,22,22,22,1,174,155,2013-03-18,0
1533,AW00012532,Jose Carter,48,40-49,New,4,235,58,78,9,2445,146,2013-12-24,3
1534,AW00012533,Luis Washington,80,50 And Above,New,2,272,136,136,7,1668,154,2013-04-13,2
1535,AW00012534,Katie Shan,59,50 And Above,New,1,9,9,9,1,166,149,2013-09-08,0
1536,AW00012535,Clifford Kapoor,53,50 And Above,New,1,9,9,9,1,166,149,2013-09-18,0
1537,AW00012536,Javier Dominguez,60,50 And Above,New,1,9,9,9,1,166,147,2013-11-21,0
1538,AW00012537,Terrence Luo,54,50 And Above,New,1,9,9,9,1,166,152,2013-06-24,0
1539,AW00012538,Paula Blanco,59,50 And Above,New,1,9,9,9,1,166,153,2013-05-27,0
1540,AW00012539,Marc Dominguez,86,50 And Above,New,1,9,9,9,1,166,147,2013-11-30,0
1541,AW00012540,Levi Sara,84,50 And Above,New,2,75,37,15,3,825,150,2013-08-18,5
1542,AW00012541,Jonathan Zhang,58,50 And Above,New,1,9,9,9,1,166,152,2013-06-15,0
1543,AW00012542,Preston Patel,59,50 And Above,New,1,9,9,9,1,166,145,2014-01-11,0
1544,AW00012543,Ruben Alvarez,63,50 And Above,New,1,9,9,9,1,166,153,2013-05-04,0
1545,AW00012544,Bruce Jordan,63,50 And Above,New,1,9,9,9,1,166,146,2013-12-21,0
1546,AW00012545,Marc Ruiz,58,50 And Above,New,2,119,59,39,5,1235,148,2013-10-29,3
1547,AW00012546,Clarence Andersen,64,50 And Above,New,2,4416,2208,401,5,888,149,2013-09-05,11
1548,AW00012547,Bradley Nara,48,40-49,VIP,2,5898,2949,226,2,145,148,2013-10-01,26
1549,AW00012548,Alexandra Collins,66,50 And Above,New,2,4368,2184,436,5,808,150,2013-08-29,10
1550,AW00012549,Donna Xie,66,50 And Above,VIP,2,5908,2954,227,3,382,148,2013-10-21,26
1551,AW00012550,Austin Diaz,66,50 And Above,New,2,86,43,14,5,1364,146,2013-12-09,6
1552,AW00012551,Julio Ramos,78,50 And Above,New,2,75,37,15,3,823,145,2014-01-17,5
1553,AW00012552,Bruce Torres,82,50 And Above,New,1,9,9,9,1,166,148,2013-10-13,0
1554,AW00012553,Toni Fernandez,82,50 And Above,New,1,10,10,10,1,104,153,2013-05-11,0
1555,AW00012554,Barry Rodriguez,83,50 And Above,New,2,88,44,29,3,703,148,2013-10-18,3
1556,AW00012555,Edgar Malhotra,82,50 And Above,New,1,69,69,69,3,676,149,2013-09-03,0
1557,AW00012556,Manuel Kapoor,81,50 And Above,New,1,9,9,9,1,166,147,2013-11-27,0
1558,AW00012557,Phillip Lopez,81,50 And Above,New,1,50,50,50,3,643,153,2013-05-07,0
1559,AW00012558,Amanda Evans,80,50 And Above,New,1,15,15,15,2,399,149,2013-09-02,0
1560,AW00012559,Emmanuel Lopez,80,50 And Above,VIP,3,5634,1878,433,6,1047,150,2013-08-18,13
1561,AW00012560,Mandy Gao,81,50 And Above,VIP,3,5637,1879,433,7,1241,150,2013-08-17,13
1562,AW00012561,Trisha Lin,79,50 And Above,VIP,2,5888,2944,235,4,538,148,2013-10-13,25
1563,AW00012562,Kristina Chandra,79,50 And Above,New,1,59,59,59,4,811,155,2013-03-14,0
1564,AW00012563,Alejandro Lin,80,50 And Above,New,2,119,59,119,4,1073,151,2013-07-01,0
1565,AW00012564,Marshall Yang,80,50 And Above,New,2,110,55,13,5,1322,147,2013-11-16,8
1566,AW00012565,Kendra Gutierrez,79,50 And Above,New,1,93,93,93,4,911,148,2013-10-05,0
1567,AW00012566,Omar Yang,79,50 And Above,New,2,148,74,37,5,1240,149,2013-09-25,4
1568,AW00012567,Carmen Arthur,73,50 And Above,New,2,43,21,5,3,745,148,2013-10-05,8
1569,AW00012568,Stacey Ye,79,50 And Above,New,2,67,33,67,4,979,155,2013-03-17,1
1570,AW00012569,Kristin Rai,79,50 And Above,New,1,75,75,75,3,818,151,2013-07-21,0
1571,AW00012570,Casey Munoz,41,40-49,Regular,2,2654,1327,139,5,1047,150,2013-08-12,19
1572,AW00012571,Jennifer Green,41,40-49,Regular,2,2641,1320,132,4,804,150,2013-08-04,20
1573,AW00012572,Alisha Chander,41,40-49,Regular,2,2611,1305,130,2,233,149,2013-09-11,20
1574,AW00012573,Grant Rai,41,40-49,Regular,2,2668,1334,140,3,513,150,2013-08-31,19
1575,AW00012574,Derek Raje,41,40-49,Regular,2,2626,1313,131,4,631,149,2013-09-20,20
1576,AW00012575,Jaclyn Shen,41,40-49,Regular,2,2668,1334,133,3,512,149,2013-09-27,20
1577,AW00012576,Walter Dominguez,42,40-49,Regular,2,2653,1326,132,4,645,149,2013-09-19,20
1578,AW00012577,Francis Sanz,41,40-49,Regular,2,2614,1307,137,3,514,149,2013-09-20,19
1579,AW00012578,Gavin Perry,41,40-49,Regular,2,2668,1334,133,3,509,148,2013-10-23,20
1580,AW00012579,Lydia Sanchez,42,40-49,Regular,2,2589,1294,129,2,230,148,2013-10-11,20
1581,AW00012580,Cedric She,42,40-49,Regular,2,2589,1294,129,2,229,148,2013-10-20,20
1582,AW00012581,Kristina Fernandez,43,40-49,Regular,2,2646,1323,132,3,340,148,2013-10-17,20
1583,AW00012582,Carmen Sara,44,40-49,New,2,84,42,21,3,697,147,2013-11-02,4
1584,AW00012583,Tyrone Ortega,44,40-49,Regular,2,2646,1323,132,3,344,148,2013-10-10,20
1585,AW00012584,Brittney Ma,44,40-49,Regular,2,2633,1316,125,3,407,147,2013-11-16,21
1586,AW00012585,Ian Martinez,42,40-49,Regular,2,2629,1314,125,4,634,147,2013-11-06,21
1587,AW00012586,Kellie Hernandez,42,40-49,Regular,2,2636,1318,125,2,238,147,2013-11-23,21
1588,AW00012587,Danny Travers,42,40-49,New,2,77,38,77,3,789,146,2013-12-25,1
1589,AW00012588,Tracy Chande,43,40-49,Regular,2,2639,1319,119,3,519,147,2013-11-03,22
1590,AW00012589,Ruben Rodriguez,44,40-49,Regular,2,2665,1332,126,4,676,147,2013-11-08,21
1591,AW00012590,Mario Chander,78,50 And Above,New,2,67,33,67,4,980,148,2013-10-28,0
1592,AW00012591,Meredith Madan,54,50 And Above,New,1,50,50,50,3,643,150,2013-08-05,0
1593,AW00012592,Amy Li,59,50 And Above,New,2,52,26,8,4,911,146,2013-12-07,6
1594,AW00012593,Benjamin Zhang,60,50 And Above,New,2,43,21,7,3,745,150,2013-08-29,6
1595,AW00012594,Sandra Gao,60,50 And Above,New,2,38,19,38,2,454,146,2013-12-16,1
1596,AW00012595,Mathew Blanco,60,50 And Above,New,2,40,20,8,3,713,150,2013-08-04,5
1597,AW00012596,Armando Romero,60,50 And Above,New,2,78,39,19,4,990,145,2014-01-10,4
1598,AW00012597,Franklin Zhang,61,50 And Above,New,2,53,26,53,5,1172,149,2013-09-30,1
1599,AW00012598,Alexandra Bryant,61,50 And Above,New,2,43,21,21,3,745,148,2013-10-03,2
1600,AW00012599,Jillian Fernandez,56,50 And Above,VIP,3,5649,1883,470,8,1316,150,2013-08-10,12
1601,AW00012600,Larry Romero,63,50 And Above,New,1,50,50,50,3,645,149,2013-09-08,0
1602,AW00012601,Randy Zhang,55,50 And Above,New,2,65,32,13,6,1313,145,2014-01-14,5
1603,AW00012602,Francisco Srini,60,50 And Above,New,2,45,22,4,4,1004,146,2013-12-26,10
1604,AW00012603,Cole Reed,55,50 And Above,New,2,117,58,23,5,1226,149,2013-09-24,5
1605,AW00012604,Nathan Lee,50,50 And Above,New,1,24,24,24,3,565,153,2013-05-30,0
1606,AW00012605,Carol Cooper,49,40-49,New,1,10,10,10,1,104,153,2013-05-12,0
1607,AW00012606,Arthur Van,61,50 And Above,New,3,333,111,83,11,2735,145,2014-01-25,4
1608,AW00012607,Tamara Zhu,60,50 And Above,VIP,3,6489,2163,270,7,1174,149,2013-09-11,24
1609,AW00012608,Brett Sanchez,56,50 And Above,VIP,3,5690,1896,437,8,1466,149,2013-09-25,13
1610,AW00012609,Linda Carlson,61,50 And Above,VIP,3,5637,1879,433,7,1178,149,2013-09-21,13
1611,AW00012610,Wendy Gutierrez,62,50 And Above,New,2,102,51,51,5,1160,149,2013-09-16,2
1612,AW00012611,Manuel Sara,45,40-49,New,2,67,33,13,4,979,146,2013-12-04,5
1613,AW00012612,Shannon Torres,52,50 And Above,VIP,3,5658,1886,435,6,1023,149,2013-09-04,13
